id,match_api_id,match_date,home_team_api_id_1,away_team_api_id_1,home_player_1_name,home_player_1_rating,home_player_1_potential,id_2,home_team_api_id_2,away_team_api_id_2,home_player_2_name,home_player_2_rating,home_player_2_potential,id_3,home_team_api_id_3,away_team_api_id_3,home_player_3_name,home_player_3_rating,home_player_3_potential,id_4,home_team_api_id_4,away_team_api_id_4,home_player_4_name,home_player_4_rating,home_player_4_potential,id_5,home_team_api_id_5,away_team_api_id_5,home_player_5_name,home_player_5_rating,home_player_5_potential,id_6,home_team_api_id_6,away_team_api_id_6,home_player_6_name,home_player_6_rating,home_player_6_potential,id_7,home_team_api_id_7,away_team_api_id_7,home_player_7_name,home_player_7_rating,home_player_7_potential,id_8,home_team_api_id_8,away_team_api_id_8,home_player_8_name,home_player_8_rating,home_player_8_potential,id_9,home_team_api_id_9,away_team_api_id_9,home_player_9_name,home_player_9_rating,home_player_9_potential,id_10,home_team_api_id_10,away_team_api_id_10,home_player_10_name,home_player_10_rating,home_player_10_potential,id_11,home_team_api_id_11,away_team_api_id_11,home_player_11_name,home_player_11_rating,home_player_11_potential,id_12,home_team_api_id_12,away_team_api_id_12,away_player_1_name,away_player_1_rating,away_player_1_potential,id_13,home_team_api_id_13,away_team_api_id_13,away_player_2_name,away_player_2_rating,away_player_2_potential,id_14,home_team_api_id_14,away_team_api_id_14,away_player_3_name,away_player_3_rating,away_player_3_potential,id_15,home_team_api_id_15,away_team_api_id_15,away_player_4_name,away_player_4_rating,away_player_4_potential,id_16,home_team_api_id_16,away_team_api_id_16,away_player_5_name,away_player_5_rating,away_player_5_potential,id_17,home_team_api_id_17,away_team_api_id_17,away_player_6_name,away_player_6_rating,away_player_6_potential,id_18,home_team_api_id_18,away_team_api_id_18,away_player_7_name,away_player_7_rating,away_player_7_potential,id_19,home_team_api_id_19,away_team_api_id_19,away_player_8_name,away_player_8_rating,away_player_8_potential,id_20,home_team_api_id_20,away_team_api_id_20,away_player_9_name,away_player_9_rating,away_player_9_potential,id_21,home_team_api_id_21,away_team_api_id_21,away_player_10_name,away_player_10_rating,away_player_10_potential,id_22,home_team_api_id_22,away_team_api_id_22,away_player_11_name,away_player_11_rating,away_player_11_potential
23720,1506174,2014-05-11 00:00:00,10268,8634,Manu Herrera,74.0,74.0,23720,10268,8634,Damian Suarez,71.0,78.0,23720,10268,8634,David Lomban,70.0,74.0,23720,10268,8634,Sergio Pelegrin,72.0,72.0,23720,10268,8634,Domingo Cisma,70.0,70.0,23720,10268,8634,Ruben Perez,75.0,80.0,23720,10268,8634,Carlos Sanchez,74.0,78.0,23720,10268,8634,Carles Gil,73.0,82.0,23720,10268,8634,Javi Moreno Marquez,68.0,71.0,23720,10268,8634,Garry Mendes Rodrigues,62.0,67.0,23720,10268,8634,Ferran Corominas,74.0,74.0,23720,10268,8634,Jose Manuel Pinto,72.0,72.0,23720,10268,8634,Daniel Alves,84.0,84.0,23720,10268,8634,Marc Bartra,76.0,81.0,23720,10268,8634,Javier Mascherano,84.0,87.0,23720,10268,8634,Adriano,77.0,77.0,23720,10268,8634,Cesc Fabregas,86.0,90.0,23720,10268,8634,Sergio Busquets,85.0,89.0,23720,10268,8634,Andres Iniesta,89.0,91.0,23720,10268,8634,Alexis Sanchez,82.0,88.0,23720,10268,8634,Lionel Messi,94.0,97.0,23720,10268,8634,Pedro Rodriguez,84.0,88.0
23721,1506175,2014-05-11 00:00:00,8305,8302,Julio Cesar,70.0,75.0,23721,8305,8302,Juan Valera,75.0,75.0,23721,8305,8302,Lisandro Lopez,74.0,82.0,23721,8305,8302,Alexis,75.0,77.0,23721,8305,8302,Sergio Escudero,70.0,75.0,23721,8305,8302,Mehdi Lacen,73.0,73.0,23721,8305,8302,Juan Rodriguez,71.0,71.0,23721,8305,8302,Pablo Sarabia,70.0,83.0,23721,8305,8302,Angel Lafita,75.0,75.0,23721,8305,8302,Jaime Gavilan,73.0,76.0,23721,8305,8302,Ciprian Marica,73.0,73.0,23721,8305,8302,Javi Varas,76.0,77.0,23721,8305,8302,Diogo Figueiras,71.0,76.0,23721,8305,8302,Federico Fazio,78.0,81.0,23721,8305,8302,Fernando Navarro,74.0,74.0,23721,8305,8302,Moi,58.0,66.0,23721,8305,8302,Antonio Cotan,59.0,73.0,23721,8305,8302,Vicente Iborra,77.0,80.0,23721,8305,8302,Piotr Trochowski,75.0,75.0,23721,8305,8302,Jairo,69.0,78.0,23721,8305,8302,Carlos Fernandez,60.0,66.0,23721,8305,8302,Marko Marin,78.0,82.0
23722,1506176,2014-05-10 00:00:00,10205,8370,Juan Carlos,70.0,75.0,23722,10205,8370,Mario Gaspar,70.0,76.0,23722,10205,8370,Mateo Pablo Musacchio,76.0,82.0,23722,10205,8370,Gabriel Paulista,72.0,82.0,23722,10205,8370,Bojan Jokic,74.0,77.0,23722,10205,8370,Bruno Soriano,80.0,81.0,23722,10205,8370,Cani,75.0,75.0,23722,10205,8370,Manuel Trigueros,70.0,75.0,23722,10205,8370,Moi Gomez,70.0,81.0,23722,10205,8370,Ikechukwu Uche,74.0,74.0,23722,10205,8370,Giovani dos Santos,80.0,83.0,23722,10205,8370,Ruben,72.0,75.0,23722,10205,8370,Anaitz Arbilla,70.0,74.0,23722,10205,8370,Borja Lopez,70.0,81.0,23722,10205,8370,Alejandro Galvez,74.0,77.0,23722,10205,8370,Nacho Martinez,73.0,76.0,23722,10205,8370,Roberto Trashorras,76.0,76.0,23722,10205,8370,Saul Niguez,71.0,82.0,23722,10205,8370,Iago Falque,72.0,81.0,23722,10205,8370,Alberto Bueno,74.0,77.0,23722,10205,8370,Ruben Rochina,70.0,79.0,23722,10205,8370,Joaquin Larrivey,71.0,71.0
23723,1506177,2014-05-11 00:00:00,8315,8560,Gorka Iraizoz Moreno,76.0,76.0,23723,8315,8560,Andoni Iraola,78.0,78.0,23723,8315,8560,Mikel San Jose,76.0,81.0,23723,8315,8560,Aymeric Laporte,74.0,84.0,23723,8315,8560,Mikel Balenziaga,75.0,75.0,23723,8315,8560,Ander Iturraspe,78.0,82.0,23723,8315,8560,Mikel Rico,76.0,78.0,23723,8315,8560,Markel Susaeta,78.0,84.0,23723,8315,8560,Ander Herrera,79.0,84.0,23723,8315,8560,Iker Muniain,78.0,83.0,23723,8315,8560,Gaizka Toquero,70.0,70.0,23723,8315,8560,Claudio Bravo,81.0,81.0,23723,8315,8560,Carlos Martinez,77.0,80.0,23723,8315,8560,Ion Ansotegi,74.0,74.0,23723,8315,8560,Inigo Martinez,80.0,86.0,23723,8315,8560,Alberto De la Bella,75.0,77.0,23723,8315,8560,Markel Bergara,76.0,79.0,23723,8315,8560,David Zurutuza,74.0,78.0,23723,8315,8560,Sergio Canales,77.0,84.0,23723,8315,8560,Xabier Prieto,80.0,80.0,23723,8315,8560,Carlos Vela,82.0,87.0,23723,8315,8560,Gonzalo Castro,79.0,79.0
23724,1506178,2014-05-11 00:00:00,7878,9865,Orestis Karnezis,74.0,78.0,23724,7878,9865,Allan Nyom,73.0,76.0,23724,7878,9865,Tiago Ilori,73.0,81.0,23724,7878,9865,Jeison Murillo,73.0,77.0,23724,7878,9865,Brayan Angulo,68.0,74.0,23724,7878,9865,Fran Rico,67.0,75.0,23724,7878,9865,Manuel Iturra,76.0,77.0,23724,7878,9865,Ivan Sanchez Riki,74.0,74.0,23724,7878,9865,Piti,75.0,75.0,23724,7878,9865,Yacine Brahimi,75.0,81.0,23724,7878,9865,Youssef El Arabi,74.0,80.0,23724,7878,9865,Esteban,72.0,72.0,23724,7878,9865,Rafita,68.0,68.0,23724,7878,9865,Angel Trujillo,69.0,72.0,23724,7878,9865,Marco Natanel Torsiglieri,73.0,76.0,23724,7878,9865,Sebastian Dubarbier,70.0,70.0,23724,7878,9865,Francisco Velez,61.0,65.0,23724,7878,9865,Aleix Vidal,71.0,74.0,23724,7878,9865,Verza,70.0,72.0,23724,7878,9865,Corona,68.0,68.0,23724,7878,9865,Oscar Diaz,68.0,68.0,23724,7878,9865,Jonathan Zongo,64.0,68.0
23725,1506179,2014-05-11 00:00:00,8603,10281,Antonio Adan,71.0,75.0,23725,8603,10281,Francisco Chica,73.0,74.0,23725,8603,10281,Damien Perquis,74.0,74.0,23725,8603,10281,Paulao,75.0,75.0,23725,8603,10281,Juan Carlos,72.0,79.0,23725,8603,10281,Javier Matilla,69.0,73.0,23725,8603,10281,"Lolo Reyes,23",67.0,76.0,23725,8603,10281,Salva Sevilla,74.0,74.0,23725,8603,10281,Jorge Molina,74.0,74.0,23725,8603,10281,Bryan Rodriguez,68.0,73.0,23725,8603,10281,Ruben Castro,79.0,79.0,23725,8603,10281,Jaime,73.0,73.0,23725,8603,10281,Antonio Rukavina,75.0,75.0,23725,8603,10281,Marc Valiente,74.0,77.0,23725,8603,10281,Stefan Mitrovic,68.0,75.0,23725,8603,10281,Carlos Pena,69.0,69.0,23725,8603,10281,Alvaro Rubio,73.0,73.0,23725,8603,10281,Fausto Rossi,72.0,79.0,23725,8603,10281,Jeffren Suarez,72.0,79.0,23725,8603,10281,Daniel Larsson,68.0,73.0,23725,8603,10281,Zakarya Bergdich,67.0,71.0,23725,8603,10281,Javi Guerra,73.0,73.0
23726,1506180,2014-05-11 00:00:00,8558,8371,Francisco Casilla,77.0,80.0,23726,8558,8371,Javi Lopez,72.0,74.0,23726,8558,8371,Diego Daniel Colotto,74.0,74.0,23726,8558,8371,Hector Moreno,78.0,83.0,23726,8558,8371,Juan Rafael Fuentes,68.0,70.0,23726,8558,8371,Cristian Stuani,71.0,76.0,23726,8558,8371,David Lopez,72.0,78.0,23726,8558,8371,Victor Sanchez Mata,74.0,78.0,23726,8558,8371,Simao,74.0,74.0,23726,8558,8371,Gabriel Torje,72.0,78.0,23726,8558,8371,Sergio Garcia,76.0,76.0,23726,8558,8371,Andres Fernandez,76.0,80.0,23726,8558,8371,Marc Bertran,71.0,71.0,23726,8558,8371,Alejandro Arribas,76.0,79.0,23726,8558,8371,Miguel Flano,74.0,76.0,23726,8558,8371,Abella Perez Damia,72.0,72.0,23726,8558,8371,Oier,71.0,74.0,23726,8558,8371,Patxi Martinez Punal,71.0,71.0,23726,8558,8371,Lolo,73.0,75.0,23726,8558,8371,Roberto Torres,67.0,72.0,23726,8558,8371,Carlos Acuna,69.0,71.0,23726,8558,8371,Oriol Riera,71.0,75.0
23727,1506181,2014-05-11 00:00:00,9910,8633,Sergio Alvarez,68.0,72.0,23727,9910,8633,Johny,70.0,77.0,23727,9910,8633,Gustavo Cabral,71.0,73.0,23727,9910,8633,Andreu Fontas,72.0,80.0,23727,9910,8633,Jon Aurtenetxe,72.0,78.0,23727,9910,8633,Michael Krohn-Dehli,72.0,72.0,23727,9910,8633,Augusto Fernandez,76.0,76.0,23727,9910,8633,Fabian Orellana,73.0,75.0,23727,9910,8633,Rafinha,75.0,82.0,23727,9910,8633,Nolito,76.0,81.0,23727,9910,8633,Charles,75.0,75.0,23727,9910,8633,Diego Lopez,84.0,84.0,23727,9910,8633,Alvaro Arbeloa,77.0,77.0,23727,9910,8633,Sergio Ramos,86.0,89.0,23727,9910,8633,Nacho Fernandez,71.0,74.0,23727,9910,8633,Marcelo,83.0,85.0,23727,9910,8633,Sami Khedira,84.0,86.0,23727,9910,8633,Xabi Alonso,85.0,85.0,23727,9910,8633,Casemiro,75.0,80.0,23727,9910,8633,Luka Modric,86.0,88.0,23727,9910,8633,Isco,84.0,88.0,23727,9910,8633,Alvaro Morata,76.0,82.0
23728,1506182,2014-05-16 00:00:00,9864,8581,Wilfredo Caballero,79.0,79.0,23728,9864,8581,Eliseu,78.0,78.0,23728,9864,8581,Ignacio Camacho,78.0,81.0,23728,9864,8581,Weligton,78.0,78.0,23728,9864,8581,Antunes,76.0,78.0,23728,9864,8581,Pablo Javier Perez,76.0,79.0,23728,9864,8581,Sergi Darder,67.0,72.0,23728,9864,8581,Samuel Garcia,64.0,71.0,23728,9864,8581,Francisco Portillo,76.0,79.0,23728,9864,8581,Nordin Amrabat,76.0,79.0,23728,9864,8581,Ezequiel Rescaldani,70.0,75.0,23728,9864,8581,Keylor Navas,78.0,82.0,23728,9864,8581,Nagore,70.0,70.0,23728,9864,8581,Loukas Vyntra,75.0,75.0,23728,9864,8581,David Navarro,75.0,75.0,23728,9864,8581,Juanfran Garcia,74.0,74.0,23728,9864,8581,Mohamed Lamine Sissoko,74.0,78.0,23728,9864,8581,Pape Kouli Diop,76.0,78.0,23728,9864,8581,Pedro Rios,70.0,70.0,23728,9864,8581,Victor Casadesus,73.0,73.0,23728,9864,8581,Sergio Pinto,73.0,73.0,23728,9864,8581,David Barral,72.0,72.0
23729,1506183,2014-05-17 00:00:00,8634,9906,Jose Manuel Pinto,72.0,72.0,23729,8634,9906,Daniel Alves,84.0,84.0,23729,8634,9906,Gerard Pique,86.0,91.0,23729,8634,9906,Javier Mascherano,84.0,87.0,23729,8634,9906,Adriano,77.0,77.0,23729,8634,9906,Cesc Fabregas,86.0,90.0,23729,8634,9906,Sergio Busquets,85.0,89.0,23729,8634,9906,Andres Iniesta,89.0,89.0,23729,8634,9906,Alexis Sanchez,82.0,88.0,23729,8634,9906,Lionel Messi,94.0,97.0,23729,8634,9906,Pedro Rodriguez,84.0,88.0,23729,8634,9906,Thibaut Courtois,84.0,88.0,23729,8634,9906,Juanfran,79.0,79.0,23729,8634,9906,Miranda,81.0,82.0,23729,8634,9906,Diego Godin,82.0,84.0,23729,8634,9906,Filipe Luis,82.0,83.0,23729,8634,9906,Arda Turan,85.0,88.0,23729,8634,9906,Gabi,81.0,81.0,23729,8634,9906,Tiago,80.0,80.0,23729,8634,9906,Koke,82.0,85.0,23729,8634,9906,David Villa,83.0,83.0,23729,8634,9906,Diego Costa,84.0,87.0
23730,1506184,2014-05-18 00:00:00,8302,10268,Javi Varas,76.0,77.0,23730,8302,10268,Diogo Figueiras,71.0,76.0,23730,8302,10268,Coke,74.0,78.0,23730,8302,10268,Federico Fazio,78.0,81.0,23730,8302,10268,Alberto Moreno,76.0,82.0,23730,8302,10268,Vicente Iborra,77.0,80.0,23730,8302,10268,Antonio Cotan,59.0,73.0,23730,8302,10268,Jose Antonio Reyes,76.0,76.0,23730,8302,10268,Piotr Trochowski,75.0,75.0,23730,8302,10268,Jairo,69.0,78.0,23730,8302,10268,Carlos Fernandez,60.0,66.0,23730,8302,10268,Manu Herrera,74.0,74.0,23730,8302,10268,Damian Suarez,71.0,78.0,23730,8302,10268,David Lomban,70.0,74.0,23730,8302,10268,Sergio Pelegrin,72.0,72.0,23730,8302,10268,Edu Albacar,72.0,72.0,23730,8302,10268,Sergio Mantecon,68.0,68.0,23730,8302,10268,Alberto Rivera,73.0,73.0,23730,8302,10268,Fidel,72.0,75.0,23730,8302,10268,Javi Moreno Marquez,68.0,71.0,23730,8302,10268,Javi Flores,63.0,66.0,23730,8302,10268,Cristian Herrera,67.0,75.0
23731,1506185,2014-05-18 00:00:00,8370,8305,Ruben,72.0,75.0,23731,8370,8305,Tito,74.0,74.0,23731,8370,8305,Leonel Galeano,72.0,81.0,23731,8370,8305,Ze Castro,72.0,72.0,23731,8370,8305,Razvan Rat,73.0,73.0,23731,8370,8305,Jose Raul Baena,74.0,78.0,23731,8370,8305,Roberto Trashorras,76.0,76.0,23731,8370,8305,Alberto Perea,68.0,75.0,23731,8370,8305,Alberto Bueno,74.0,77.0,23731,8370,8305,Iago Falque,72.0,81.0,23731,8370,8305,Joaquin Larrivey,71.0,71.0,23731,8370,8305,Julio Cesar,70.0,75.0,23731,8370,8305,Juan Valera,75.0,75.0,23731,8370,8305,Lisandro Lopez,74.0,82.0,23731,8370,8305,Alexis,75.0,77.0,23731,8370,8305,Rafa Lopez,72.0,75.0,23731,8370,8305,Mehdi Lacen,73.0,73.0,23731,8370,8305,Juan Rodriguez,71.0,71.0,23731,8370,8305,Pedro Leon,79.0,81.0,23731,8370,8305,Pablo Sarabia,70.0,83.0,23731,8370,8305,Angel Lafita,75.0,75.0,23731,8370,8305,Ciprian Marica,73.0,73.0
23732,1506186,2014-05-18 00:00:00,8560,10205,Claudio Bravo,81.0,81.0,23732,8560,10205,Carlos Martinez,77.0,80.0,23732,8560,10205,Ion Ansotegi,74.0,74.0,23732,8560,10205,Inigo Martinez,80.0,86.0,23732,8560,10205,Jose Angel,72.0,78.0,23732,8560,10205,Markel Bergara,76.0,79.0,23732,8560,10205,Ruben Pardo,76.0,82.0,23732,8560,10205,Carlos Vela,82.0,87.0,23732,8560,10205,Sergio Canales,77.0,84.0,23732,8560,10205,Antoine Griezmann,82.0,88.0,23732,8560,10205,Imanol Agirretxe,77.0,80.0,23732,8560,10205,Juan Carlos,70.0,75.0,23732,8560,10205,Mario Gaspar,70.0,76.0,23732,8560,10205,Mateo Pablo Musacchio,76.0,83.0,23732,8560,10205,Gabriel Paulista,72.0,82.0,23732,8560,10205,Bojan Jokic,74.0,77.0,23732,8560,10205,Javier Aquino,73.0,80.0,23732,8560,10205,Manuel Trigueros,70.0,75.0,23732,8560,10205,Bruno Soriano,80.0,81.0,23732,8560,10205,Moi Gomez,70.0,81.0,23732,8560,10205,Ikechukwu Uche,74.0,74.0,23732,8560,10205,Giovani dos Santos,80.0,83.0
23733,1506187,2014-05-18 00:00:00,9865,8315,Esteban,72.0,72.0,23733,9865,8315,Rafita,68.0,68.0,23733,9865,8315,Angel Trujillo,69.0,72.0,23733,9865,8315,Marco Natanel Torsiglieri,73.0,76.0,23733,9865,8315,Sebastian Dubarbier,70.0,70.0,23733,9865,8315,Francisco Velez,61.0,65.0,23733,9865,8315,Aleix Vidal,71.0,74.0,23733,9865,8315,Verza,70.0,72.0,23733,9865,8315,Corona,68.0,68.0,23733,9865,8315,Oscar Diaz,68.0,68.0,23733,9865,8315,Jonathan Zongo,64.0,68.0,23733,9865,8315,Iago Herrerin,68.0,72.0,23733,9865,8315,Oscar de Marcos,77.0,80.0,23733,9865,8315,Xabier Etxeita,71.0,71.0,23733,9865,8315,Aymeric Laporte,74.0,84.0,23733,9865,8315,Mikel Balenziaga,75.0,75.0,23733,9865,8315,Erik Moran,67.0,71.0,23733,9865,8315,Benat Etxebarria,79.0,84.0,23733,9865,8315,Markel Susaeta,78.0,84.0,23733,9865,8315,Mikel Rico,76.0,78.0,23733,9865,8315,Iker Muniain,78.0,83.0,23733,9865,8315,Guillermo,65.0,77.0
23734,1506188,2014-05-18 00:00:00,10281,7878,Jaime,73.0,73.0,23734,10281,7878,Antonio Rukavina,75.0,75.0,23734,10281,7878,Jesus Rueda,72.0,73.0,23734,10281,7878,Stefan Mitrovic,68.0,75.0,23734,10281,7878,Carlos Pena,69.0,69.0,23734,10281,7878,Alvaro Rubio,73.0,73.0,23734,10281,7878,Victor Perez,75.0,78.0,23734,10281,7878,Daniel Larsson,68.0,73.0,23734,10281,7878,Oscar Gonzalez,77.0,77.0,23734,10281,7878,Jeffren Suarez,72.0,79.0,23734,10281,7878,Javi Guerra,73.0,73.0,23734,10281,7878,Roberto Fernandez,73.0,73.0,23734,10281,7878,Allan Nyom,73.0,76.0,23734,10281,7878,Tiago Ilori,73.0,81.0,23734,10281,7878,Diego Mainz,72.0,72.0,23734,10281,7878,Brayan Angulo,68.0,74.0,23734,10281,7878,Fran Rico,67.0,75.0,23734,10281,7878,Manuel Iturra,76.0,77.0,23734,10281,7878,Jose Recio,71.0,76.0,23734,10281,7878,Yacine Brahimi,75.0,81.0,23734,10281,7878,Youssef El Arabi,74.0,80.0,23734,10281,7878,Piti,75.0,75.0
23735,1506189,2014-05-18 00:00:00,8371,8603,Andres Fernandez,76.0,80.0,23735,8371,8603,Marc Bertran,71.0,71.0,23735,8371,8603,Miguel Flano,74.0,76.0,23735,8371,8603,Alejandro Arribas,76.0,79.0,23735,8371,8603,Joan Oriol,71.0,72.0,23735,8371,8603,Patxi Martinez Punal,71.0,71.0,23735,8371,8603,Raoul Loe,70.0,74.0,23735,8371,8603,Alvaro Cejudo,73.0,73.0,23735,8371,8603,Roberto Torres,67.0,72.0,23735,8371,8603,Carlos Acuna,69.0,71.0,23735,8371,8603,Oriol Riera,71.0,75.0,23735,8371,8603,Antonio Adan,71.0,75.0,23735,8371,8603,Juanfran,72.0,77.0,23735,8371,8603,Damien Perquis,74.0,74.0,23735,8371,8603,Paulao,75.0,75.0,23735,8371,8603,Jordi Figueras,73.0,76.0,23735,8371,8603,Francisco Chica,73.0,74.0,23735,8371,8603,Cedric,71.0,76.0,23735,8371,8603,Javier Matilla,69.0,73.0,23735,8371,8603,Alfred N'Diaye,65.0,75.0,23735,8371,8603,Salva Sevilla,74.0,74.0,23735,8371,8603,Ruben Castro,79.0,79.0
23736,1506190,2014-05-17 00:00:00,8633,8558,Iker Casillas,86.0,86.0,23736,8633,8558,Daniel Carvajal,77.0,83.0,23736,8633,8558,Sergio Ramos,86.0,89.0,23736,8633,8558,Raphael Varane,81.0,88.0,23736,8633,8558,Marcelo,83.0,85.0,23736,8633,8558,Sami Khedira,84.0,86.0,23736,8633,8558,Asier Illarramendi,80.0,85.0,23736,8633,8558,Isco,84.0,88.0,23736,8633,8558,Angel Di Maria,86.0,88.0,23736,8633,8558,Karim Benzema,85.0,87.0,23736,8633,8558,Gareth Bale,87.0,91.0,23736,8633,8558,Francisco Casilla,77.0,80.0,23736,8633,8558,Javi Lopez,72.0,74.0,23736,8633,8558,Diego Daniel Colotto,74.0,74.0,23736,8633,8558,Hector Moreno,78.0,83.0,23736,8633,8558,Juan Rafael Fuentes,68.0,70.0,23736,8633,8558,Victor Sanchez Mata,74.0,78.0,23736,8633,8558,David Lopez,72.0,78.0,23736,8633,8558,Cristian Stuani,71.0,76.0,23736,8633,8558,Abraham Gonzalez,71.0,73.0,23736,8633,8558,Simao,74.0,74.0,23736,8633,8558,Sergio Garcia,76.0,76.0
23737,1506191,2014-05-17 00:00:00,10267,9910,Diego Alves,81.0,85.0,23737,10267,9910,Joao Pereira,79.0,79.0,23737,10267,9910,Philippe Senderos,71.0,72.0,23737,10267,9910,Jeremy Mathieu,78.0,79.0,23737,10267,9910,Juan Bernat,71.0,81.0,23737,10267,9910,Daniel Parejo,77.0,84.0,23737,10267,9910,Michel Herrero,70.0,77.0,23737,10267,9910,Sofiane Feghouli,81.0,87.0,23737,10267,9910,Jonas,81.0,81.0,23737,10267,9910,Pablo Piatti,76.0,82.0,23737,10267,9910,Eduardo Vargas,78.0,83.0,23737,10267,9910,Sergio Alvarez,68.0,72.0,23737,10267,9910,Johny,70.0,77.0,23737,10267,9910,Inigo Lopez,71.0,71.0,23737,10267,9910,Andreu Fontas,72.0,80.0,23737,10267,9910,Jon Aurtenetxe,72.0,78.0,23737,10267,9910,Alex Lopez,73.0,77.0,23737,10267,9910,Borja Oubina,74.0,74.0,23737,10267,9910,Levy Madinda,67.0,75.0,23737,10267,9910,Fabian Orellana,73.0,75.0,23737,10267,9910,Santi Mina,66.0,80.0,23737,10267,9910,Nolito,76.0,81.0
23798,1778034,2014-08-23 00:00:00,8302,10267,Beto,78.0,78.0,23798,8302,10267,Coke,74.0,78.0,23798,8302,10267,Nicolas Pareja,75.0,75.0,23798,8302,10267,Daniel Carrico,74.0,78.0,23798,8302,10267,Fernando Navarro,74.0,74.0,23798,8302,10267,Vicente Iborra,77.0,80.0,23798,8302,10267,Grzegorz Krychowiak,77.0,82.0,23798,8302,10267,Aleix Vidal,71.0,74.0,23798,8302,10267,Denis Suarez,65.0,77.0,23798,8302,10267,Vitolo,73.0,79.0,23798,8302,10267,Carlos Bacca,78.0,81.0,23798,8302,10267,Diego Alves,81.0,85.0,23798,8302,10267,Antonio Barragan,71.0,74.0,23798,8302,10267,Ruben Vezo,69.0,80.0,23798,8302,10267,Nicolas Otamendi,79.0,83.0,23798,8302,10267,Jose Gaya,65.0,75.0,23798,8302,10267,Daniel Parejo,77.0,84.0,23798,8302,10267,Javi Fuego,78.0,78.0,23798,8302,10267,Pablo Piatti,76.0,82.0,23798,8302,10267,Andre Gomes,73.0,82.0,23798,8302,10267,Rodrigo,79.0,85.0,23798,8302,10267,Francisco Alcacer,75.0,83.0
23799,1778035,2014-08-24 00:00:00,8581,10205,Jesus Fernandez,66.0,70.0,23799,8581,10205,Issam El Adoua,70.0,75.0,23799,8581,10205,Nikos Karabelas,71.0,71.0,23799,8581,10205,Pedro Lopez,73.0,73.0,23799,8581,10205,David Navarro,75.0,75.0,23799,8581,10205,Simao,72.0,76.0,23799,8581,10205,Victor Camarasa,63.0,77.0,23799,8581,10205,Jordi Feliu Xumetra,73.0,75.0,23799,8581,10205,Victor Casadesus,73.0,73.0,23799,8581,10205,Andreas Ivanschitz,76.0,76.0,23799,8581,10205,David Barral,72.0,72.0,23799,8581,10205,Sergio Asenjo,75.0,79.0,23799,8581,10205,Antonio Rukavina,75.0,75.0,23799,8581,10205,Gabriel Paulista,72.0,82.0,23799,8581,10205,Victor Ruiz,77.0,82.0,23799,8581,10205,Jaume Costa,70.0,73.0,23799,8581,10205,Manuel Trigueros,70.0,75.0,23799,8581,10205,Bruno Soriano,80.0,80.0,23799,8581,10205,Cani,75.0,75.0,23799,8581,10205,Giovani dos Santos,80.0,83.0,23799,8581,10205,Denis Cheryshev,72.0,79.0,23799,8581,10205,Ikechukwu Uche,74.0,74.0
23800,1778036,2014-08-25 00:00:00,8370,9906,Cristian Alvarez,71.0,72.0,23800,8370,9906,Tito,74.0,74.0,23800,8370,9906,Ze Castro,72.0,72.0,23800,8370,9906,Abdoulaye Ba,71.0,75.0,23800,8370,9906,Quini,56.0,70.0,23800,8370,9906,Roberto Trashorras,76.0,76.0,23800,8370,9906,Jose Raul Baena,74.0,78.0,23800,8370,9906,Javier Aquino,73.0,80.0,23800,8370,9906,Alberto Bueno,74.0,77.0,23800,8370,9906,Gael Kakuta,72.0,76.0,23800,8370,9906,Jonathan Pereira,68.0,70.0,23800,8370,9906,Miguel Angel Moya,77.0,77.0,23800,8370,9906,Juanfran,79.0,79.0,23800,8370,9906,Miranda,81.0,82.0,23800,8370,9906,Diego Godin,82.0,84.0,23800,8370,9906,Cristian Daniel Ansaldi,77.0,80.0,23800,8370,9906,Antoine Griezmann,82.0,88.0,23800,8370,9906,Mario Suarez,78.0,83.0,23800,8370,9906,Gabi,81.0,81.0,23800,8370,9906,Koke,82.0,85.0,23800,8370,9906,Raul Jimenez,73.0,78.0,23800,8370,9906,Mario Mandzukic,83.0,83.0
23801,1778037,2014-08-23 00:00:00,9864,8315,Carlos Kameni,75.0,75.0,23801,9864,8315,Roberto Rosales,73.0,76.0,23801,9864,8315,Sergio Sanchez,75.0,76.0,23801,9864,8315,Weligton,78.0,78.0,23801,9864,8315,Antunes,76.0,78.0,23801,9864,8315,Ignacio Camacho,78.0,81.0,23801,9864,8315,Sergi Darder,67.0,72.0,23801,9864,8315,Ricardo Horta,71.0,80.0,23801,9864,8315,Luis Alberto,72.0,81.0,23801,9864,8315,Juanmi,69.0,75.0,23801,9864,8315,Roque Santa Cruz,76.0,76.0,23801,9864,8315,Gorka Iraizoz Moreno,76.0,76.0,23801,9864,8315,Andoni Iraola,78.0,78.0,23801,9864,8315,Carlos Gurpegi,75.0,75.0,23801,9864,8315,Aymeric Laporte,74.0,84.0,23801,9864,8315,Mikel Balenziaga,75.0,75.0,23801,9864,8315,Ander Iturraspe,78.0,82.0,23801,9864,8315,Mikel Rico,76.0,78.0,23801,9864,8315,Markel Susaeta,78.0,84.0,23801,9864,8315,Benat Etxebarria,79.0,84.0,23801,9864,8315,Iker Muniain,78.0,83.0,23801,9864,8315,Aritz Aduriz,79.0,79.0
