id,country_id,league_id,season_x,stage,date_x,match_api_id,home_away_indicator,real_api_id,other_team_id,other_team_name,real_score,other_score,real_winprob,tie_prob,other_winprob,real_player_1_name,real_player_1_rating,real_player_1_potential,real_player_2_name,real_player_2_rating,real_player_2_potential,real_player_3_name,real_player_3_rating,real_player_3_potential,real_player_4_name,real_player_4_rating,real_player_4_potential,real_player_5_name,real_player_5_rating,real_player_5_potential,real_player_6_name,real_player_6_rating,real_player_6_potential,real_player_7_name,real_player_7_rating,real_player_7_potential,real_player_8_name,real_player_8_rating,real_player_8_potential,real_player_9_name,real_player_9_rating,real_player_9_potential,real_player_10_name,real_player_10_rating,real_player_10_potential,real_player_11_name,real_player_11_rating,real_player_11_potential,other_player_1_name,other_player_1_rating,other_player_1_potential,other_player_2_name,other_player_2_rating,other_player_2_potential,other_player_3_name,other_player_3_rating,other_player_3_potential,other_player_4_name,other_player_4_rating,other_player_4_potential,other_player_5_name,other_player_5_rating,other_player_5_potential,other_player_6_name,other_player_6_rating,other_player_6_potential,other_player_7_name,other_player_7_rating,other_player_7_potential,other_player_8_name,other_player_8_rating,other_player_8_potential,other_player_9_name,other_player_9_rating,other_player_9_potential,other_player_10_name,other_player_10_rating,other_player_10_potential,other_player_11_name,other_player_11_rating,other_player_11_potential,date_y,season_y,real_wins,real_draws,real_losses,date,season,other_wins,other_draws,other_losses,result
23921,21518,21518,2014/2015,20,2015-01-24 00:00:00,1778227,0,8633,7869,Córdoba CF,2,1,0.833111961532589,0.1192734832562938,0.047614555211117,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Sergio Ramos,87.0,87.0,Raphael Varane,81.0,88.0,Marcelo,82.0,85.0,James Rodriguez,86.0,92.0,Sami Khedira,84.0,86.0,Toni Kroos,85.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Juan Carlos,67.0,69.0,Adrian Gunino,68.0,71.0,Aleksandar Pantic,71.0,75.0,Jose Angel Crespo,68.0,69.0,Edimar Fraga,69.0,69.0,Federico Nicolas Cartabia,74.0,81.0,Fausto Rossi,75.0,79.0,Deivid,70.0,72.0,Bebe,72.0,76.0,Florin Andone,65,73,Nabil Ghilas,75.0,79.0,2015-01-24 00:00:00,2014/2015,15.0,0.0,3.0,2015-01-24 00:00:00,2014/2015,3.0,9.0,7.0,2
23932,21518,21518,2014/2015,21,2015-01-31 00:00:00,1778238,1,8633,8560,Real Sociedad,4,1,0.8013047389839086,0.1339786867253203,0.064716574290771,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Sergio Ramos,87.0,87.0,Raphael Varane,81.0,88.0,Marcelo,82.0,85.0,James Rodriguez,86.0,92.0,Toni Kroos,85.0,88.0,Asier Illarramendi,79.0,84.0,Isco,83.0,88.0,Karim Benzema,85,87,Gareth Bale,87.0,91.0,Geronimo Rulli,75.0,83.0,Aritz Elustondo,64.0,70.0,Mikel Gonzalez,79.0,79.0,Inigo Martinez,79.0,83.0,Yuri Berchiche,68.0,70.0,Gorka Elustondo,74.0,77.0,Ruben Pardo,76.0,82.0,Xabier Prieto,79.0,79.0,Esteban Granero,77.0,81.0,Sergio Canales,79,83,Carlos Vela,83.0,86.0,2015-01-31 00:00:00,2014/2015,16.0,0.0,3.0,2015-01-31 00:00:00,2014/2015,5.0,7.0,8.0,2
23942,21518,21518,2014/2015,22,2015-02-07 00:00:00,1778248,0,8633,9906,Atlético Madrid,0,4,0.3921936093226904,0.2789014275919249,0.3289049630853847,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Raphael Varane,81.0,88.0,Nacho Fernandez,72.0,74.0,Fabio Coentrao,79.0,82.0,Sami Khedira,84.0,86.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Miguel Angel Moya,80.0,80.0,Juanfran,79.0,79.0,Miranda,83.0,83.0,Diego Godin,84.0,84.0,Guilherme Siqueira,77.0,77.0,Koke,82.0,85.0,Tiago,80.0,80.0,Gabi,82.0,82.0,Arda Turan,84.0,88.0,Antoine Griezmann,82,88,Mario Mandzukic,83.0,83.0,2015-02-07 00:00:00,2014/2015,18.0,0.0,3.0,2015-02-07 00:00:00,2014/2015,15.0,2.0,4.0,0
23953,21518,21518,2014/2015,23,2015-02-14 00:00:00,1778259,1,8633,9783,RC Deportivo de La Coruña,2,0,0.869632493091658,0.0905136370938114,0.0398538698145305,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Raphael Varane,81.0,88.0,Nacho Fernandez,72.0,74.0,Marcelo,82.0,85.0,Asier Illarramendi,79.0,84.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Fabri,71.0,74.0,Laure,71.0,71.0,Manuel Pablo,68.0,68.0,Alberto Lopo,71.0,71.0,Luisinho,74.0,74.0,Alejandro Bergantinos,69.0,69.0,Celso Borges,72.0,76.0,Isaac Cuenca,73.0,80.0,Lucas Perez,74.0,77.0,Ivan Cavaleiro,71,82,Oriol Riera,70.0,70.0,2015-02-14 00:00:00,2014/2015,18.0,0.0,4.0,2015-02-14 00:00:00,2014/2015,6.0,6.0,10.0,2
23963,21518,21518,2014/2015,24,2015-02-22 00:00:00,1778269,0,8633,10268,Elche CF,2,0,0.7900093583600716,0.1449692423400527,0.0650213992998756,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Raphael Varane,81.0,88.0,Marcelo,82.0,85.0,Lucas Silva,75.0,83.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Przemyslaw Tyton,75.0,75.0,Damian Suarez,73.0,77.0,Enzo Roco,73.0,79.0,David Lomban,71.0,75.0,Edu Albacar,72.0,72.0,Adrian Gonzalez,72.0,75.0,Mario Pasalic,70.0,81.0,Victor Romero Rodriguez,75.0,79.0,Faycal Fajr,73.0,76.0,Aaron Niguez,70,75,Jonathas,74.0,80.0,2015-02-22 00:00:00,2014/2015,19.0,0.0,4.0,2015-02-22 00:00:00,2014/2015,6.0,5.0,12.0,2
23974,21518,21518,2014/2015,25,2015-03-01 00:00:00,1778280,1,8633,10205,Villarreal CF,1,1,0.7736263650183972,0.1478219076023431,0.0785517273792596,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Raphael Varane,81.0,88.0,Marcelo,82.0,85.0,Lucas Silva,75.0,83.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Sergio Asenjo,79.0,82.0,Mario Gaspar,75.0,80.0,Eric Bertrand Bailly,62.0,72.0,Jose Dorado,73.0,73.0,Jaume Costa,72.0,76.0,Tomas Pina,75.0,79.0,Sergio Marcos,67.0,75.0,Joel Campbell,75.0,83.0,Moi Gomez,77.0,84.0,Gerard Moreno,70,76,Giovani dos Santos,81.0,84.0,2015-03-01 00:00:00,2014/2015,20.0,0.0,4.0,2015-03-01 00:00:00,2014/2015,13.0,5.0,6.0,1
23984,21518,21518,2014/2015,26,2015-03-07 00:00:00,1778290,0,8633,8315,Athletic Club de Bilbao,0,1,0.648888212577222,0.2128455280781511,0.1382662593446269,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Raphael Varane,81.0,88.0,Marcelo,82.0,85.0,Asier Illarramendi,79.0,84.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Gorka Iraizoz Moreno,77.0,77.0,Andoni Iraola,78.0,78.0,Carlos Gurpegi,76.0,76.0,Xabier Etxeita,75.0,76.0,Mikel Balenziaga,78.0,80.0,Benat Etxebarria,78.0,81.0,Mikel Rico,78.0,78.0,Inaki Williams,65.0,76.0,Oscar de Marcos,78.0,82.0,Iker Muniain,79,84,Aritz Aduriz,80.0,80.0,2015-03-07 00:00:00,2014/2015,20.0,1.0,4.0,2015-03-07 00:00:00,2014/2015,8.0,6.0,11.0,0
23995,21518,21518,2014/2015,27,2015-03-15 00:00:00,1778301,1,8633,8581,Levante UD,2,0,0.8926274452722244,0.0760203614478073,0.0313521932799682,Keylor Navas,79.0,79.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,Isco,83.0,88.0,Luka Modric,87.0,87.0,Lucas Silva,75.0,83.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Diego Marino,71.0,75.0,Ivan Lopez,70.0,79.0,David Navarro,74.0,74.0,Ivan Ramis,71.0,71.0,Tono,70.0,75.0,Victor Camarasa,71.0,80.0,Simao,72.0,74.0,Jordi Feliu Xumetra,72.0,72.0,David Barral,72.0,72.0,Jose Luis Morales,73,76,Kalu Uche,72.0,72.0,2015-03-15 00:00:00,2014/2015,20.0,1.0,5.0,2015-03-15 00:00:00,2014/2015,6.0,7.0,13.0,2
24005,21518,21518,2014/2015,28,2015-03-22 00:00:00,1778311,0,8633,8634,FC Barcelona,1,2,0.210723974630324,0.2226743999570295,0.5666016254126465,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Claudio Bravo,83.0,83.0,Daniel Alves,83.0,83.0,Gerard Pique,84.0,87.0,Jeremy Mathieu,80.0,80.0,Jordi Alba,81.0,85.0,Ivan Rakitic,83.0,84.0,Javier Mascherano,83.0,83.0,Andres Iniesta,89.0,89.0,Lionel Messi,93.0,95.0,Luis Suarez,89,89,Neymar,86.0,91.0,2015-03-22 00:00:00,2014/2015,21.0,1.0,5.0,2015-03-22 00:00:00,2014/2015,21.0,2.0,4.0,0
24016,21518,21518,2014/2015,29,2015-04-05 00:00:00,1778322,1,8633,7878,Granada CF,9,1,0.8822444896135274,0.083304763745594,0.0344507466408785,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Raphael Varane,81.0,88.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Oier Olazabal,70.0,76.0,Dimitri Foulquier,70.0,79.0,Jean-Sylvain Babin,71.0,75.0,Diego Mainz,71.0,71.0,Juan Carlos,72.0,76.0,Fran Rico,73.0,77.0,Manuel Iturra,76.0,76.0,Robert Ibanez,69.0,76.0,Ruben Rochina,72.0,78.0,Daniel Candeias,74,78,Youssef El Arabi,75.0,75.0,2015-04-05 00:00:00,2014/2015,21.0,1.0,6.0,2015-04-05 00:00:00,2014/2015,4.0,11.0,13.0,2
24022,21518,21518,2014/2015,3,2014-09-13 00:00:00,1778058,1,8633,9906,Atlético Madrid,1,2,0.5586951936397613,0.2533840380464931,0.1879207683137455,Iker Casillas,86.0,86.0,Alvaro Arbeloa,77.0,77.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Fabio Coentrao,79.0,86.0,Luka Modric,86.0,88.0,Toni Kroos,84.0,88.0,James Rodriguez,83.0,89.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Miguel Angel Moya,77.0,77.0,Juanfran,79.0,79.0,Miranda,81.0,82.0,Diego Godin,82.0,84.0,Guilherme Siqueira,77.0,79.0,Raul Garcia,79.0,82.0,Gabi,81.0,81.0,Tiago,80.0,80.0,Koke,82.0,85.0,Raul Jimenez,73,78,Mario Mandzukic,83.0,83.0,2014-09-13 00:00:00,2014/2015,1.0,0.0,1.0,2014-09-13 00:00:00,2014/2015,1.0,1.0,0.0,0
24036,21518,21518,2014/2015,30,2015-04-08 00:00:00,1778332,0,8633,8370,Rayo Vallecano,2,0,0.7704518369012027,0.149273033769113,0.0802751293296843,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Raphael Varane,81.0,88.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,David Cobeno,75.0,75.0,Tito,77.0,77.0,Ze Castro,72.0,72.0,Antonio Amaya,76.0,76.0,Nacho Martinez,73.0,74.0,Gael Kakuta,74.0,76.0,Adrian Embarba,60.0,68.0,Roberto Trashorras,76.0,76.0,,,,Alberto Bueno,76,77,Manucho,74.0,74.0,2015-04-08 00:00:00,2014/2015,22.0,1.0,6.0,2015-04-08 00:00:00,2014/2015,12.0,2.0,15.0,2
24047,21518,21518,2014/2015,31,2015-04-11 00:00:00,1778343,1,8633,8372,SD Eibar,3,0,0.8973588513602574,0.0706635448778519,0.0319776037618906,Keylor Navas,79.0,79.0,Alvaro Arbeloa,79.0,79.0,Raphael Varane,81.0,88.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,Luka Modric,87.0,87.0,Asier Illarramendi,79.0,84.0,Isco,83.0,88.0,Jese Rodriguez,76.0,83.0,Javier Hernandez,81,83,Cristiano Ronaldo,92.0,92.0,Xabi Irureta,75.0,75.0,Manuel Lillo Castellano,70.0,72.0,Txema Anibarro,69.0,69.0,Raul Navas,73.0,77.0,Didac Vila,72.0,78.0,Borja Fernandez,72.0,72.0,Dani Garcia,73.0,75.0,Ander Capa,71.0,76.0,Saul Berjon,70.0,70.0,Javi Lara,70,70,Manu del Moral,74.0,74.0,2015-04-11 00:00:00,2014/2015,23.0,1.0,6.0,2015-04-11 00:00:00,2014/2015,8.0,7.0,15.0,2
24057,21518,21518,2014/2015,32,2015-04-18 00:00:00,1778353,1,8633,9864,Málaga CF,3,1,0.8233511894485149,0.1177222698618409,0.0589265406896442,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Pepe,83.0,83.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,Isco,83.0,88.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87,91,Cristiano Ronaldo,92.0,92.0,Carlos Kameni,75.0,75.0,Roberto Rosales,73.0,76.0,Sergio Sanchez,75.0,75.0,Marcos Angeleri,73.0,73.0,Arthur Boka,73.0,73.0,Sergi Darder,72.0,78.0,Jose Recio,71.0,76.0,Samuel Garcia,71.0,76.0,Nordin Amrabat,77.0,80.0,Samuel Castillejo,72,81,Juanmi,71.0,77.0,2015-04-18 00:00:00,2014/2015,24.0,1.0,6.0,2015-04-18 00:00:00,2014/2015,13.0,7.0,11.0,2
24067,21518,21518,2014/2015,33,2015-04-26 00:00:00,1778363,0,8633,9910,RC Celta de Vigo,4,2,0.6041209913122622,0.2224209190805238,0.1734580896072139,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Raphael Varane,81.0,88.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,Asier Illarramendi,79.0,84.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,James Rodriguez,86.0,92.0,Javier Hernandez,81,83,Cristiano Ronaldo,92.0,92.0,Sergio Alvarez,74.0,74.0,Hugo Mallo,75.0,82.0,Gustavo Cabral,73.0,73.0,Andreu Fontas,73.0,77.0,Johny,72.0,78.0,Michael Krohn-Dehli,75.0,75.0,Augusto Fernandez,76.0,76.0,Fabian Orellana,77.0,77.0,Santi Mina,67.0,78.0,Nolito,79,79,Joaquin Larrivey,76.0,76.0,2015-04-26 00:00:00,2014/2015,25.0,1.0,6.0,2015-04-26 00:00:00,2014/2015,11.0,9.0,12.0,2
24076,21518,21518,2014/2015,34,2015-04-29 00:00:00,1778372,1,8633,9865,UD Almería,3,0,0.8829674514579366,0.0826585531406268,0.0343739954014364,Keylor Navas,79.0,79.0,Alvaro Arbeloa,79.0,79.0,Pepe,83.0,83.0,Raphael Varane,81.0,88.0,Fabio Coentrao,79.0,82.0,Asier Illarramendi,79.0,84.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Jese Rodriguez,76.0,83.0,Javier Hernandez,81,83,Cristiano Ronaldo,92.0,92.0,Ruben,74.0,74.0,Ximo Navarro,72.0,76.0,Mauro Dos Santos,70.0,72.0,Angel Trujillo,70.0,74.0,Sebastian Dubarbier,73.0,73.0,Corona,71.0,71.0,Thomas,68.0,71.0,Edgar Antonio Mendez,70.0,75.0,Verza,74.0,74.0,Mane,70,70,Tommer Hemed,73.0,77.0,2015-04-29 00:00:00,2014/2015,26.0,1.0,6.0,2015-04-29 00:00:00,2014/2015,8.0,7.0,18.0,2
24086,21518,21518,2014/2015,35,2015-05-02 00:00:00,1778382,0,8633,8302,Sevilla FC,3,2,0.4703500265862895,0.2574083520490425,0.272241621364668,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Raphael Varane,81.0,88.0,Marcelo,82.0,85.0,James Rodriguez,86.0,92.0,Sergio Ramos,87.0,87.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Javier Hernandez,81,83,Cristiano Ronaldo,92.0,92.0,Sergio Rico,71.0,78.0,Diogo Figueiras,75.0,78.0,Daniel Carrico,79.0,79.0,Thimothee Kolodziejczak,72.0,78.0,Benoit Tremoulinas,78.0,78.0,Stephane M'Bia,75.0,75.0,Grzegorz Krychowiak,80.0,84.0,Aleix Vidal,76.0,80.0,Ever Banega,80.0,85.0,Jose Antonio Reyes,77,77,Carlos Bacca,81.0,81.0,2015-05-02 00:00:00,2014/2015,27.0,1.0,6.0,2015-05-02 00:00:00,2014/2015,21.0,6.0,7.0,2
24095,21518,21518,2014/2015,36,2015-05-09 00:00:00,1778391,1,8633,10267,Valencia CF,2,2,0.6699086417940298,0.1939884571255985,0.1361029010803718,Iker Casillas,84.0,84.0,Pepe,83.0,83.0,Sergio Ramos,87.0,87.0,Alvaro Arbeloa,79.0,79.0,Fabio Coentrao,79.0,82.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Javier Hernandez,81,83,Cristiano Ronaldo,92.0,92.0,Diego Alves,82.0,82.0,Antonio Barragan,76.0,79.0,Shkodran Mustafi,78.0,85.0,Nicolas Otamendi,83.0,86.0,Jose Gaya,76.0,84.0,Daniel Parejo,81.0,86.0,Andre Gomes,76.0,83.0,Javi Fuego,79.0,79.0,Sofiane Feghouli,81.0,85.0,Francisco Alcacer,80,86,Pablo Piatti,80.0,84.0,2015-05-09 00:00:00,2014/2015,28.0,1.0,6.0,2015-05-09 00:00:00,2014/2015,21.0,9.0,5.0,1
24105,21518,21518,2014/2015,37,2015-05-17 00:00:00,1778401,0,8633,8558,RCD Espanyol,4,1,0.629529175028374,0.2136965816011125,0.1567742433705134,Keylor Navas,79.0,79.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Raphael Varane,81.0,88.0,Marcelo,82.0,85.0,Isco,83.0,88.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Francisco Casilla,80.0,80.0,Anaitz Arbilla,70.0,72.0,Alvaro Gonzalez Soberon,70.0,74.0,Diego Daniel Colotto,74.0,74.0,Hector Moreno,78.0,81.0,Javi Lopez,71.0,71.0,Victor Sanchez Mata,73.0,76.0,Abraham Gonzalez,71.0,71.0,Victor Alvarez,69.0,75.0,Sergio Garcia,79,79,Felipe Caicedo,76.0,81.0,2015-05-17 00:00:00,2014/2015,28.0,2.0,6.0,2015-05-17 00:00:00,2014/2015,13.0,10.0,13.0,2
24114,21518,21518,2014/2015,38,2015-05-23 00:00:00,1778410,1,8633,8305,Getafe CF,7,3,0.8435703511184346,0.1070755849649502,0.0493540639166149,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Pepe,83.0,83.0,Nacho Fernandez,72.0,74.0,Marcelo,82.0,85.0,Asier Illarramendi,79.0,84.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Jese Rodriguez,76.0,83.0,Javier Hernandez,81,83,Cristiano Ronaldo,92.0,92.0,Jordi Codina,70.0,70.0,Carlos Vigaray,60.0,71.0,Alexis,74.0,74.0,Naldo,70.0,72.0,Sergio Escudero,70.0,75.0,Juan Rodriguez,71.0,71.0,Mehdi Lacen,74.0,74.0,Pedro Leon,79.0,80.0,Pablo Sarabia,70.0,75.0,Diego Castro,77,77,Fredy Hinestroza,67.0,72.0,2015-05-23 00:00:00,2014/2015,29.0,2.0,6.0,2015-05-23 00:00:00,2014/2015,10.0,7.0,20.0,2
24123,21518,21518,2014/2015,4,2014-09-20 00:00:00,1778069,0,8633,9783,RC Deportivo de La Coruña,8,2,0.7312004273230243,0.170293681306143,0.0985058913708327,Iker Casillas,84.0,84.0,Alvaro Arbeloa,79.0,79.0,Raphael Varane,81.0,88.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,German Dario Lux,75.0,75.0,Laure,71.0,71.0,Sidnei,72.0,74.0,Modibo Diakite,75.0,76.0,Luisinho,74.0,74.0,Alejandro Bergantinos,69.0,69.0,Haris Medunjanin,75.0,75.0,Juanfran,71.0,77.0,Luis Farina,74.0,78.0,Isaac Cuenca,73,80,Helder Postiga,75.0,75.0,2014-09-20 00:00:00,2014/2015,1.0,0.0,2.0,2014-09-20 00:00:00,2014/2015,1.0,1.0,1.0,2
24133,21518,21518,2014/2015,5,2014-09-23 00:00:00,1778079,1,8633,10268,Elche CF,5,1,0.8800819486215842,0.0842990802187018,0.0356189711597139,Keylor Navas,79.0,82.0,Daniel Carvajal,79.0,83.0,Raphael Varane,81.0,88.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,Asier Illarramendi,79.0,84.0,Toni Kroos,85.0,88.0,Gareth Bale,87.0,91.0,James Rodriguez,86.0,92.0,Cristiano Ronaldo,92,92,Isco,83.0,88.0,Manu Herrera,76.0,76.0,Domingo Cisma,71.0,71.0,Sergio Pelegrin,73.0,73.0,David Lomban,71.0,75.0,Edu Albacar,72.0,72.0,Pedro Mosquera,71.0,73.0,Adrian Gonzalez,72.0,75.0,Ferran Corominas,75.0,75.0,Victor Romero Rodriguez,75.0,79.0,Garry Mendes Rodrigues,67,72,Jonathas,72.0,76.0,2014-09-23 00:00:00,2014/2015,2.0,0.0,2.0,2014-09-23 00:00:00,2014/2015,1.0,1.0,2.0,2
24144,21518,21518,2014/2015,6,2014-09-27 00:00:00,1778090,0,8633,10205,Villarreal CF,2,0,0.5774514445386425,0.238689098055453,0.1838594574059044,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Raphael Varane,81.0,88.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Sergio Asenjo,79.0,82.0,Mario Gaspar,72.0,77.0,Mateo Pablo Musacchio,79.0,85.0,Victor Ruiz,79.0,83.0,Gabriel Paulista,72.0,78.0,Moi Gomez,74.0,82.0,Manuel Trigueros,74.0,80.0,Bruno Soriano,79.0,79.0,Cani,74.0,74.0,Ikechukwu Uche,78,78,Luciano Dario Vietto,73.0,85.0,2014-09-27 00:00:00,2014/2015,3.0,0.0,2.0,2014-09-27 00:00:00,2014/2015,2.0,2.0,1.0,2
24154,21518,21518,2014/2015,7,2014-10-05 00:00:00,1778100,1,8633,8315,Athletic Club de Bilbao,5,0,0.7832552685296376,0.1476213147782365,0.0691234166921259,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Gorka Iraizoz Moreno,78.0,78.0,Oscar de Marcos,78.0,82.0,Carlos Gurpegi,77.0,77.0,Aymeric Laporte,81.0,88.0,Mikel Balenziaga,77.0,80.0,Ander Iturraspe,81.0,84.0,Mikel Rico,78.0,78.0,Markel Susaeta,80.0,85.0,Benat Etxebarria,80.0,82.0,Iker Muniain,80,85,Guillermo,67.0,79.0,2014-10-05 00:00:00,2014/2015,4.0,0.0,2.0,2014-10-05 00:00:00,2014/2015,1.0,1.0,4.0,2
24165,21518,21518,2014/2015,8,2014-10-18 00:00:00,1778111,0,8633,8581,Levante UD,5,0,0.7935068996204006,0.1409491398795823,0.0655439605000169,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Nacho Fernandez,72.0,74.0,Marcelo,82.0,85.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,James Rodriguez,86.0,92.0,Isco,83.0,88.0,Javier Hernandez,81,83,Cristiano Ronaldo,92.0,92.0,Diego Marino,71.0,76.0,Pedro Lopez,72.0,72.0,Hector Rodas,67.0,71.0,Juanfran Garcia,74.0,74.0,Ivan Lopez,66.0,75.0,Pape Kouli Diop,77.0,78.0,Victor Camarasa,69.0,77.0,Jaime Gavilan,72.0,72.0,Ruben Garcia,74.0,81.0,Jose Luis Morales,72,74,Victor Casadesus,73.0,73.0,2014-10-18 00:00:00,2014/2015,5.0,0.0,2.0,2014-10-18 00:00:00,2014/2015,1.0,2.0,4.0,2
24175,21518,21518,2014/2015,9,2014-10-25 00:00:00,1778121,1,8633,8634,FC Barcelona,3,1,0.4085235703215482,0.266643969141303,0.3248324605371487,Iker Casillas,84.0,84.0,Daniel Carvajal,79.0,83.0,Pepe,83.0,83.0,Sergio Ramos,87.0,87.0,Marcelo,82.0,85.0,James Rodriguez,86.0,92.0,Luka Modric,87.0,87.0,Toni Kroos,85.0,88.0,Isco,83.0,88.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Claudio Bravo,83.0,83.0,Daniel Alves,83.0,83.0,Gerard Pique,84.0,89.0,Javier Mascherano,83.0,83.0,Jeremy Mathieu,80.0,80.0,Xavi Hernandez,86.0,86.0,Sergio Busquets,85.0,89.0,Andres Iniesta,89.0,89.0,Luis Suarez,89.0,91.0,Lionel Messi,93,95,Neymar,86.0,91.0,2014-10-25 00:00:00,2014/2015,6.0,0.0,2.0,2014-10-25 00:00:00,2014/2015,7.0,1.0,0.0,2
